id,source_id,drug_id,name,url,type,n_reviews,manufacturer_id
24602,3,DB11203,"Neonatal Plus Vitamin",,,NULL,2272
24603,3,DB11203,"Neonatal Vitamin",,,NULL,2272
24604,3,DB11203,"Prenate Chewable",,,NULL,615
24605,3,DB11203,Prenatvite,,,NULL,2410
24606,3,DB11203,"Prenatvite Plus",,,NULL,2410
24607,3,DB11204,"574H Cell Care",,,NULL,2382
24608,3,DB11204,"AAPE Hair Ampoule",,,NULL,3564
24609,3,DB11204,"Add More Hair",,,NULL,1231
24610,3,DB11204,"Ahc Hydra B5 Soother",,,NULL,3556
24611,3,DB11204,"Ahc Hydra B5 Soother (red)",,,NULL,3556
24612,3,DB11204,"Ahc Premium Hydra Soother Cellulose Mask",,,NULL,3556
24613,3,DB11204,"Ahc Radiance Gommage Peeling",,,NULL,3556
24614,3,DB11204,"All New TS",,,NULL,3799
24615,3,DB11204,"Atomy Hair Treatment",,,NULL,3192
24616,3,DB11204,"BABOR Baborganic Age Preventing Body Cream",,,NULL,3831
24617,3,DB11204,"BABOR Baborganic Calm and Relax",,,NULL,3831
24618,3,DB11204,"BABOR BODY LINE THERMAL Firming Body",,,NULL,3831
24619,3,DB11204,"Babor Body Line Thermal Smooth Effect Body",,,NULL,3831
24620,3,DB11204,"BABOR CLEANSING Mild Cleanser",,,NULL,3831
24621,3,DB11204,"BABOR HSR Lifting Decollete Mask",,,NULL,3831
24622,3,DB11204,"BABOR HSR Lifting Decollete Mask CP",,,NULL,3831
24623,3,DB11204,"BABOR Selection Ultimate Care",,,NULL,3831
24624,3,DB11204,"BABOR SKINOVAGE OXYGEN Energizing CP",,,NULL,3831
24625,3,DB11204,"BABOR Stop Cellulite",,,NULL,3831
24626,3,DB11205,"28tak Gum Care Tooth",,,NULL,3929
24627,3,DB11205,"Divinetree Ssak Shark Kids Tooth",,,NULL,413
24628,3,DB11205,"Dr.EL GUM CARE TOOTH",,,NULL,1051
24629,3,DB11205,"Finefra Aid Tooth",,,NULL,1081
24630,3,DB11205,"Finefra Black Tooth",,,NULL,1081
24631,3,DB11205,"Finefra Kids Tooth",,,NULL,1081
24632,3,DB11205,"Finefra Tooth",,,NULL,1081
24633,3,DB11205,"Gray Salt Tooth",,,NULL,1412
24634,3,DB11205,"Hae Yan Tooth",,,NULL,1867
24635,3,DB11205,HiMangChanToothpaste,,,NULL,1867
24636,3,DB11205,"LACSIAN new perfect all care tooth",,,NULL,1961
24637,3,DB11205,"LACSISN perfect all care",,,NULL,1961
24638,3,DB11205,"Medi Peel Herb Denti Clinic Toothpas Te",,,NULL,256
24639,3,DB11205,"Medi Peel Herbpirin Salt Toothpas Te",,,NULL,256
24640,3,DB11205,"MediF Tooth",,,NULL,2160
24641,3,DB11205,"Mitchum Anti Perspirant Crm Scented",,,NULL,2060
24642,3,DB11205,"Mitchum Antipersp Crm Unscented",,,NULL,2060
24643,3,DB11205,"Salt Tooth",,,NULL,1412
24644,3,DB11206,"a.c. care Bees Sun Protection",,,NULL,1417
24645,3,DB11206,"a.c.care Bees Sun Protection UV Moisturizer SPF 50",,,NULL,1417
24646,3,DB11206,"Anthelios SPF 45",,,NULL,1267
24647,3,DB11206,"Anthelios Spray SPF 45",,,NULL,1267
24648,3,DB11206,"Anthelios XL Melt-IN Cream",,,NULL,1267
24649,3,DB11206,"be Flat Daily Mild Flat Sun Block",,,NULL,2984
24650,3,DB11206,"Codenature Viami Tone Up Shield Cream",,,NULL,499
24651,3,DB11206,"Dpc Pink Aura Cushion No.21",,,NULL,1019
24652,3,DB11206,"Dpc Pink Aura Cushion No.23",,,NULL,1019
24653,3,DB11206,"Emulsion SPF 50+",,,NULL,287
24654,3,DB11206,"Fascy Lab Green Plus Sun",,,NULL,808
24655,3,DB11206,"Hansai Beestox Sun Cream SPF 50",,,NULL,1417
24656,3,DB11206,"Hansai Beestox Trial Kit Set Beestox Sun Cream",,,NULL,1417
24657,3,DB11206,"High Protection Emulsion",,,NULL,287
24658,3,DB11206,"High Protection Lotion",,,NULL,287
24659,3,DB11206,"High Protection Lotion SPF 50+",,,NULL,287
24660,3,DB11206,"High Protection Spray SPF 50+",,,NULL,287
24661,3,DB11206,"Homme Aqua Sun Block SPF50 Plus PA 2Plus",,,NULL,1067
24662,3,DB11206,"Kiehls Activated Sun Protector Sunscreen SPF 30 For Face and Body For All Skin Types",,,NULL,1502
24663,3,DB11206,"Kiehls Activated Sun Protector Sunscreen SPF 50 For Face and Body For All Skin Types",,,NULL,1502
24664,3,DB11207,"a.c. care Bees Sun Protection",,,NULL,1417
24665,3,DB11207,"a.c.care Bees Sun Protection UV Moisturizer SPF 50",,,NULL,1417
24666,3,DB11207,"Cathycat Essence Sun Bb",,,NULL,2545
24667,3,DB11207,"Daily Defense Sunblock",,,NULL,443
24668,3,DB11207,"Dermafirm Sunblock",,,NULL,3275
24669,3,DB11207,"Dpc Pink Aura Cushion No.21",,,NULL,1019
24670,3,DB11207,"Dpc Pink Aura Cushion No.23",,,NULL,1019
24671,3,DB11207,"Egf Uv Shield",,,NULL,2824
24672,3,DB11207,"Hansai Beestox Sun Cream SPF 50",,,NULL,1417
24673,3,DB11207,"Hansai Beestox Trial Kit Set Beestox Sun Cream",,,NULL,1417
24674,3,DB11207,"Laser Block 100 sunblock",,,NULL,952
24675,3,DB11207,"LovLuv Daily Sunflower Sunscreen",,,NULL,3386
24676,3,DB11207,"MEDIKOii Bio-UV Protect Laser Master",,,NULL,118
24677,3,DB11207,"MediSpa Sunspray (sunblock)",,,NULL,443
24678,3,DB11207,"Omar Sharif Everyday Sun Protection Broad Spectrum SPF 50",,,NULL,3003
24679,3,DB11207,"Pixi Sun Mist SPF 30",,,NULL,1863
24680,3,DB11207,"Ruby-Cell 4U Plus Sun",,,NULL,3219
24681,3,DB11207,"Sooryehan Hyo Fermented Sun Block",,,NULL,2545
24682,3,DB11207,"Super Plus Beblesh Balm Triple Functions SPF50 Plus PA 3Plus (40g)",,,NULL,1067
24683,3,DB11208,"24 Hour Antiperspirant Natural",,,NULL,3100
24684,3,DB11209,"PR Natal 400",,,NULL,1042
24685,3,DB11209,"PR Natal 400 ec",,,NULL,1042
24686,3,DB11209,"PR Natal 430",,,NULL,1042
24687,3,DB11209,"PR Natal 430 ec",,,NULL,1042
24688,3,DB11209,Remedient,,,NULL,4091
24689,3,DB11209,"Triveen-Duo DHA",,,NULL,3982
24690,3,DB11210,"Complete Natal DHA",,,NULL,3982
24691,3,DB11210,FeRiva,,,NULL,615
24692,3,DB11210,"FeRiva FA",,,NULL,615
24693,3,DB11210,FeRivaFA,,,NULL,615
24694,3,DB11210,"Folet DHA",,,NULL,3185
24695,3,DB11210,Folika-MG,,,NULL,705
24696,3,DB11210,"healthy mamaBE WELL ROUNDED BE WELL ROUNDED",,,NULL,1431
24697,3,DB11210,"Irospan 24/6",,,NULL,708
24698,3,DB11210,"NESTABS DHA Prenatal Multi-vitamin/Mineral Supplement with DHA/EPA",,,NULL,708
24699,3,DB11210,"NESTABS Prenatal Multi-vitamin/Mineral Supplement",,,NULL,708
24700,3,DB11210,"Nutri-Tab OB",,,NULL,3159
24701,3,DB11210,"Nutri-Tab OB plus DHA",,,NULL,3159
24702,3,DB11210,"PR Natal 400",,,NULL,1042
24703,3,DB11210,"PR Natal 400 ec",,,NULL,1042
24704,3,DB11210,"PR Natal 430",,,NULL,1042
24705,3,DB11210,"PR Natal 430 ec",,,NULL,1042
24706,3,DB11210,"Pre-Tabs DHA Prenatal Multi-vitamin/Mineral Supplement with DHA/EPA",,,NULL,2922
24707,3,DB11210,PreGenna,,,NULL,2348
24708,3,DB11210,"Prena1 Plus",,,NULL,390
24709,3,DB11210,SetonET-EC,,,NULL,2498
24710,3,DB11217,"Abalone Crystaldouble EX Ampoule",,,NULL,660
24711,3,DB11217,"Absolute Total BB SPF37 PA 3Plus",,,NULL,1067
24712,3,DB11217,"AHC Phyto Complex Gel Ampoule",,,NULL,519
24713,3,DB11217,"AHC Premium Intense Contour Balm",,,NULL,3556
24714,3,DB11217,"AHC Vital Complex C-15 Ampoule",,,NULL,519
24715,3,DB11217,"Cathycat Chewy CREAM FOUNDATION SPF23 PA WHITENING ANTI WRINKLE 21",,,NULL,2545
24716,3,DB11217,"Cathycat Chewy CREAM FOUNDATION SPF23 PA WHITENING ANTI WRINKLE 23",,,NULL,2545
24717,3,DB11217,"Cellbn Damage Anti-aging Eye Reviver",,,NULL,25
24718,3,DB11217,"Cellbn Damage Deep Moisture",,,NULL,25
24719,3,DB11217,"Cellbn Damage Multi Action Toner",,,NULL,25
24720,3,DB11217,"Cellbn Damage Overnight Recovery",,,NULL,25
24721,3,DB11217,"Cellbn Damage Precious Serum",,,NULL,25
24722,3,DB11217,"Cellbn Sp High Multi Serum",,,NULL,25
24723,3,DB11217,"Cellbn Sp Lifting Concentrateampoul",,,NULL,25
24724,3,DB11217,"Cellbn Sp Lifting Concentrateampoule",,,NULL,25
24725,3,DB11217,"Cellxv Real Kelp Facial Mask",,,NULL,25
24726,3,DB11217,"Conju Princess BB",,,NULL,3381
24727,3,DB11217,"D-one By Tamdoan Bb Light",,,NULL,297
24728,3,DB11217,"D-one By Tamdoan Bb Medium",,,NULL,297
24729,3,DB11218,"Aclear Medicated Cleansing Pads",,,NULL,702
24730,3,DB11218,"Alkmene Anti Spot pad",,,NULL,1186
24731,3,DB11218,"Burnaid Burn Gel",,,NULL,585
24732,3,DB11218,"Eczema Therapy",,,NULL,3937
24733,3,DB11218,"Elmore Oil",,,NULL,3972
24734,3,DB11218,"Elmore Oil",,,NULL,3570
24735,3,DB11218,"Ethical Herbal Tea Tree Oil",,,NULL,702
24736,3,DB11218,"Golf Pain Away GPA",,,NULL,3972
24737,3,DB11218,"Jeopureun Chowon Wiae Hand sanitizer",,,NULL,1381
24738,3,DB11218,"Mela-gel 23%",,,NULL,941
24739,3,DB11218,"Muscle and Joint Heat Cream",,,NULL,3570
24740,3,DB11218,"Original Pain Relief Cream",,,NULL,3570
24741,3,DB11218,"Out Back Pain Relief",,,NULL,3972
24742,3,DB11218,"Out Back Pain Relief",,,NULL,3570
24743,3,DB11218,"Skin Care",,,NULL,3937
24744,3,DB11218,Ste-medi,,,NULL,1143
24745,3,DB11218,"Suyan Jeongdan",,,NULL,1888
24746,3,DB11218,"T36-C7 - Liq 100%",,,NULL,941
24747,3,DB11219,"Anthelios L - Ecran Intolerances Solaires SPF 60",,,NULL,1267
24748,3,DB11219,"Anthelios L-lait Ecran Intol.solaire SPF 60",,,NULL,3919
24749,3,DB11219,"Anthelios S - Ecran Solaire SPF 30",,,NULL,1267
24750,3,DB11219,"Anthelios-creme Solaire SPF 10",,,NULL,3919
24751,3,DB11219,"Anthelios-ecran Invisible SPF 20",,,NULL,3919
24752,3,DB11219,"Anthelios-lait Ecran Invisible SPF 20",,,NULL,3919
24753,3,DB11219,"Anthelios-stick Ecran SPF 30",,,NULL,3919
24754,3,DB11219,"Antherpos-ceralip Solaire SPF 50",,,NULL,1267
24755,3,DB11219,"Autobronzant Creme Fps 15",,,NULL,3866
24756,3,DB11219,"Autobronzant SPF 7",,,NULL,2098
24757,3,DB11219,"Bain De Soleil Protection Lotion SPF 15",,,NULL,1499
24758,3,DB11219,"Biokids SPF 35",,,NULL,1458
24759,3,DB11219,"Biotherm - Lait Ecran Total SPF 25",,,NULL,1458
24760,3,DB11219,"But First Water",,,NULL,2404
24761,3,DB11219,"Conju Princess UV Sun Block",,,NULL,3381
24762,3,DB11219,"Correway Sunscreen (Waterproof)",,,NULL,3608
24763,3,DB11219,"Creme Auto-bronzante Bronze Dore SPF 15",,,NULL,10
24764,3,DB11219,"CRème Auto-bronzante Bronze Dore SPF 15",,,NULL,10
24765,3,DB11219,"Creme Ecran Total Intolerances Solaires SPF 40",,,NULL,2785
24766,3,DB11220,"Ginsamin Power",,,NULL,3938
24767,3,DB11221,"Hydroquinone with sunscreens",,,NULL,2967
24768,3,DB11221,"Nuquin Hp",,,NULL,1236
24769,3,DB11221,"Perrigo Hydroquinone with sunscreens",,,NULL,3278
24770,3,DB11221,"Viquin Forte With Moisturizing Aha - Crm",,,NULL,3628
24771,3,DB11222,"Benz Protect",,,NULL,2721
24772,3,DB11222,"Benzoin Compound Tincture",,,NULL,2756
24773,3,DB11222,"Benzoin Compound Tincture",,,NULL,2721
24774,3,DB11222,"Benzoin Compound Tincture Professional Pack",,,NULL,2756
24775,3,DB11222,"Benzoin Tincture",,,NULL,2756
24776,3,DB11222,"Blistex Kank-A",,,NULL,2996
24777,3,DB11222,"Compound Benzoin",,,NULL,1270
24778,3,DB11222,"Compound Benzoin Tincture",,,NULL,3522
24779,3,DB11222,"Sunmark Benzoin Compound Tincture",,,NULL,201
24780,3,DB11222,"Tuffner Liquid",,,NULL,1360
24781,3,DB11223,Benzoin,,,NULL,491
24782,3,DB11224,Benzoin,,,NULL,491
24783,3,DB11225,"Sunscreen SPF30",,,NULL,1846
24784,3,DB11226,"Almost Makeup SPF 15",,,NULL,1488
24785,3,DB11226,"Almost Makeup SPF 18",,,NULL,1488
24786,3,DB11226,"Sunscreen SPF30",,,NULL,1846
24787,3,DB11227,"Skin Doctors Photo Age Reverse",,,NULL,286
24788,3,DB11227,"Skin Doctors Photo Age Reverse Night Serum",,,NULL,286
24789,3,DB11228,"Best Choice Fiber Therapy",,,NULL,2927
24790,3,DB11228,"CDMA Fiber Therapy",,,NULL,3115
24791,3,DB11228,Citrucel,,,NULL,3537
24792,3,DB11228,"CVS Health Soluble Fiber Therapy",,,NULL,2834
24793,3,DB11228,"Entrocel Solution 1.8%",,,NULL,1015
24794,3,DB11228,"equate Fiber Therapy",,,NULL,2305
24795,3,DB11228,"Fiber Therapy",,,NULL,2086
24796,3,DB11228,"GNP Fiber Therapy",,,NULL,1883
24797,3,DB11228,"Goodsense Fiber",,,NULL,878
24798,3,DB11228,"Health Mart fiber caplets",,,NULL,201
24799,3,DB11228,"HEB Fiber Therapy",,,NULL,2776
24800,3,DB11228,"meijer Fiber Therapy",,,NULL,1636
24801,3,DB11228,Methylax,,,NULL,1910
24802,3,DB11228,Murocel,,,NULL,3264
24803,3,DB11228,"Murocel Liq 1%",,,NULL,2111
24804,3,DB11228,"Premier Value Fiber Therapy",,,NULL,1556
24805,3,DB11228,"Prodiem Bulk Fibre Therapy Powder",,,NULL,509
24806,3,DB11228,"Prodiem Bulk Fibre Therapy Powder Sugar Free",,,NULL,509
24807,3,DB11229,"TECHNIblock ULTRA SUNSCREEN",,,NULL,483
24808,3,DB11231,Corvita,,,NULL,3982
24809,3,DB11231,Corvite,,,NULL,3853
24810,3,DB11231,"Corvite Free",,,NULL,3853
24811,3,DB11231,"IQQU Advanced Sunscreen SPF 50",,,NULL,3272
24812,3,DB11231,"Omega-3 Rx Complete",,,NULL,1620
24813,3,DB11231,"PreQue 10",,,NULL,124
24814,3,DB11231,"PreQue 10",,,NULL,2880
24815,3,DB11231,"RE FAC-x",,,NULL,3252
24816,3,DB11231,"Udamin Sp",,,NULL,2282
24817,3,DB11232,"IQQU Advanced Sunscreen SPF 50",,,NULL,3272
24818,3,DB11233,"All-Natural Pen Spray",,,NULL,3229
24819,3,DB11234,"Ceravida Fresh",,,NULL,439
24820,3,DB11234,"U-max Beauty",,,NULL,1557
24821,3,DB11235,"Nasopen PE",,,NULL,480
24822,3,DB11235,"Poly Hist PD",,,NULL,2282
24823,3,DB11235,"Poly-Hist DM",,,NULL,2282
24824,3,DB11235,"TexaClear Kids Sinus Relief",,,NULL,480
24825,3,DB11235,"Vanacof Ape",,,NULL,1217
24826,3,DB11236,"Polyethylene Glycol (3350)",,,NULL,1243
24827,3,DB11236,"Polyethylene Glycol (3350)",,,NULL,3423
24828,3,DB11237,Granulex,,,NULL,1129
24829,3,DB11237,Optase,,,NULL,3963
24830,3,DB11237,"Trypsin Complex",,,NULL,38
24831,3,DB11237,Vasolex,,,NULL,1932
24832,3,DB11237,Xenaderm,,,NULL,3135
24833,3,DB11238,"Borage Oil Capsules",,,NULL,3587
24834,3,DB11238,"Cheon Shim Bo Hwa",,,NULL,1172
24835,3,DB11239,"Aluminum Acetate Astringent",,,NULL,897
24836,3,DB11239,"Aluminum Acetate Astringent",,,NULL,3658
24837,3,DB11239,Assured,,,NULL,2908
24838,3,DB11239,Astringent,,,NULL,939
24839,3,DB11239,Domeboro,,,NULL,138
24840,3,DB11239,"Gingi-Aid MAX Z-Twist 00",,,NULL,2705
24841,3,DB11239,"Gingi-Aid MAX Z-Twist 1",,,NULL,2705
24842,3,DB11239,"Gingi-Aid MAX Z-Twist 2",,,NULL,2705
24843,3,DB11239,"Gingi-Aid MAX Z-Twist 3",,,NULL,2705
24844,3,DB11239,"HIS Styptic Pencil",,,NULL,1923
24845,3,DB11239,KutKit,,,NULL,676
24846,3,DB11239,KutKit,,,NULL,3487
24847,3,DB11239,"Nick Relief",,,NULL,3352
24848,3,DB11239,"Pascord 7 0.48mg/2.54cm",,,NULL,1733
24849,3,DB11239,"Rastringent II 250mg/ml",,,NULL,1733
24850,3,DB11239,"Shaving Factory Disposable Styptic Pencil",,,NULL,229
24851,3,DB11239,"Sil Trax As No 10",,,NULL,1733
24852,3,DB11239,"Sil Trax As No 8",,,NULL,1733
24853,3,DB11239,"Stingose Asp 373mg/ml",,,NULL,2437
24854,3,DB11239,"Stingose Gel 20%",,,NULL,2437
24855,3,DB11242,"Orabase Paste",,,NULL,2440
24856,3,DB11242,"Sulfur Colloid",,,NULL,2349
24857,3,DB11243,"Lightening Night Cream",,,NULL,3265
24858,3,DB11244,"3ce CR Eamy Water Proof Eye Liner 01 Cats",,,NULL,929
24859,3,DB11244,"3ce CR Eamy Water Proof Eye Liner 02 Zorro",,,NULL,929
24860,3,DB11244,"3ce CR Eamy Water Proof Eye Liner 08 Les Miserables",,,NULL,929
24861,3,DB11244,"3ce CR Eamy Water Proof Eye Liner 13 Caffeine",,,NULL,929
24862,3,DB11244,"3ce Pink Im Good Mascara",,,NULL,876
24863,3,DB11244,Bp,,,NULL,3708
24864,3,DB11244,"Lightening Serum",,,NULL,3265
24865,3,DB11244,"Mefactory Super Clear Lip And Eye Remover",,,NULL,2504
24866,3,DB11244,"Secret Key Tattoo Cover Cushion Spf50 Plus (21 Light Beige)",,,NULL,1742
24867,3,DB11244,"Secret Key Tattoo Cover Cushion Spf50 Plus (23 Natural Beige)",,,NULL,1742
24868,3,DB11246,Corvita,,,NULL,3982
24869,3,DB11246,Corvite,,,NULL,3853
24870,3,DB11246,"Corvite Free",,,NULL,3853
24871,3,DB11246,"Flexadyn Tab",,,NULL,2333
24872,3,DB11246,"Iron, Vit & Min Supp",,,NULL,2241
24873,3,DB11246,Nicadan,,,NULL,2865
24874,3,DB11246,"Nicadan ZX",,,NULL,2865
24875,3,DB11246,"OB Complete Prenatal",,,NULL,3853
24876,3,DB11246,"Prenatal Chelated Mineral",,,NULL,2137
24877,3,DB11246,"Tricare Prenatal 2-part Daily Prenatal Vitamin System",,,NULL,1285
24878,3,DB11246,"Tricare Prenatal Quick Dissolve",,,NULL,1285
24879,3,DB11246,"Vp-heme Ob",,,NULL,3531
24880,3,DB11248,antistressSAN,,,NULL,1089
24881,3,DB11248,arthronSAN,,,NULL,1089
24882,3,DB11248,"Big Richard",,,NULL,2026
24883,3,DB11248,"Black Spider - Libi Sting",,,NULL,2026
24884,3,DB11248,"Blue Monster Male Sexual Enhancer",,,NULL,2026
24885,3,DB11248,"Blue Scorpion",,,NULL,2026
24886,3,DB11248,"Calcium - Magnesium - Zinc Tab",,,NULL,3212
24887,3,DB11248,"Calcium Magnesium Avec Vitamine D Et Zinc",,,NULL,328
24888,3,DB11248,"Chelated Zinc Tab 25mg",,,NULL,86
24889,3,DB11248,"Chelated Zinc Tab 50mg",,,NULL,2161
24890,3,DB11248,"Dermamed Nutrition for troubled skin",,,NULL,1525
24891,3,DB11248,Floriva,,,NULL,3293
24892,3,DB11248,"Horny Rhino 66000",,,NULL,2026
24893,3,DB11248,"Horny Rhino 69000",,,NULL,2026
24894,3,DB11248,"Libi Xplode Male Sexual Enhancer",,,NULL,2026
24895,3,DB11248,"Lipall Plus Tab",,,NULL,2570
24896,3,DB11248,"Mega Rhino 82000",,,NULL,2026
24897,3,DB11248,"Multi Pro",,,NULL,1917
24898,3,DB11250,"Cho-A Care Lot 1%",,,NULL,3328
24899,3,DB11250,"Fresh Med Solution",,,NULL,1363
24900,3,DB11250,"Fresh Med Solution",,,NULL,3192
24901,3,DB11250,"Mycellcare All in One Serum",,,NULL,308
24902,3,DB11251,"Aloe Vera Sprayer",,,NULL,1846
24903,3,DB11251,"bdr Laser Effect Peptide Complex Face Mask",,,NULL,628
24904,3,DB11251,"Calming Skin",,,NULL,1363
24905,3,DB11251,"Calming Skin",,,NULL,3192
24906,3,DB11251,Ciclopirox,,,NULL,2001
24907,3,DB11251,"Conju Princess",,,NULL,3381
24908,3,DB11251,"Conju Princess Cleansing Balm",,,NULL,3381
24909,3,DB11251,"Multivitamin Drops with Fluoride",,,NULL,754
24910,3,DB11251,"MultiVitamin Drops with Fluoride and Iron",,,NULL,754
24911,3,DB11251,"NESTABS ABC Prenatal Multi-vitamin/Mineral Supplement with DHA/EPA",,,NULL,708
24912,3,DB11251,"Nestabs ONE",,,NULL,199
24913,3,DB11251,"Soin Solaire Complete SPF30",,,NULL,3897
24914,3,DB11251,"Udamin Sp",,,NULL,2282
24915,3,DB11251,"Vital-D Rx",,,NULL,3968
24916,3,DB11252,"Dream Eye",,,NULL,923
24917,3,DB11252,"K-MOM Baby Tooth",,,NULL,640
24918,3,DB11252,"Natural Care",,,NULL,923
24919,3,DB11253,"HydroGold 9",,,NULL,2309
24920,3,DB11253,"Medi SM 24K Gold Hydrogel Peptide Mask Pack",,,NULL,3757
24921,3,DB11253,NoSno,,,NULL,923
24922,3,DB11254,"Antiseptic Sore Throat Loz. (lemon Flavour)",,,NULL,2981
24923,3,DB11254,"Antiseptic Sore Throat Loz(honey Eucalyp.fl)",,,NULL,2981
24924,3,DB11254,"Antiseptic Sore Throat Loz(mint Menthol Flv)",,,NULL,2981
24925,3,DB11254,"Antiseptic Throat Lozenges (with Hexylresorcinol)",,,NULL,2981
24926,3,DB11254,Avapta,,,NULL,305
24927,3,DB11254,"Bradosol Lozenges Extra Strength 3.5mg",,,NULL,3847
24928,3,DB11254,"Bradosol Lozenges Extra Strength 3.5mg Mint",,,NULL,3847
24929,3,DB11254,"Bradosol Lozenges Regular Strength 2.4mg (cherry, Mint, Lemon, Orange, Honey-eucalyptus)",,,NULL,3847
24930,3,DB11254,"Bradosol Multiflavour Loz 2.4mg",,,NULL,3691
24931,3,DB11254,"Bronchodex Past.antisep.-s.miel Et Eucalypt.",,,NULL,1663
24932,3,DB11254,"Bronchodex Past.antisept. Extra Fortes-S.cer",,,NULL,1663
24933,3,DB11254,"Bronchodex Pastilles Antiseptiques-S.cerise",,,NULL,1663
24934,3,DB11254,"Bronchodex Pastilles Antiseptiques-S.menthe",,,NULL,1663
24935,3,DB11254,"Cherry Antiseptic Throat Lozenges 2.4mg/loz",,,NULL,3069
24936,3,DB11254,"Green Guard Sore Throat Relief",,,NULL,1031
24937,3,DB11254,"Honey Eucalyptus Antiseptic Throat Loz 2.4mg",,,NULL,3069
24938,3,DB11254,"Lemon Menthol Antiseptic Throat Loz 2.4mg",,,NULL,3069
24939,3,DB11254,"Medi-First Plus Sore Throat Max",,,NULL,1031
24940,3,DB11255,Corvita,,,NULL,3982
24941,3,DB11255,Corvite,,,NULL,3853
24942,3,DB11255,Divista,,,NULL,1686
24943,3,DB11255,Medi-10,,,NULL,3635
24944,3,DB11255,"RE FAC-x",,,NULL,3252
24945,3,DB11255,"Vita-Rx Diabetic Vitamin",,,NULL,692
24946,3,DB11255,"Vita-Rx Diabetic Vitamin",,,NULL,2499
24947,3,DB11256,Beyaz,,,NULL,871
24948,3,DB11256,"BumP DHA",,,NULL,839
24949,3,DB11256,"BumP DHA",,,NULL,551
24950,3,DB11256,Chromagen,,,NULL,615
24951,3,DB11256,"Drospirenone, Ethinyl Estradiol and Levomefolate Calcium and Levomefolate Calcium",,,NULL,2004
24952,3,DB11256,"Drospirenone/Ethinyl Estradiol/Levomefolate Calcium and Levomefolate Calcium",,,NULL,3498
24953,3,DB11256,"Drospirenone/ethinyl estradiol/levomefolate calcium and levomefolate calcium",,,NULL,3498
24954,3,DB11256,"EnBrace HR",,,NULL,270
24955,3,DB11256,EnLyte,,,NULL,982
24956,3,DB11256,Floriva,,,NULL,3293
24957,3,DB11256,"Floriva Plus",,,NULL,3293
24958,3,DB11256,Folene,,,NULL,1217
24959,3,DB11256,"L-Methyl MC",,,NULL,3531
24960,3,DB11257,Multi-Vitamin,,,NULL,1222
24961,3,DB11257,"Multi-Vitamin Fluoride and Iron Drops",,,NULL,1222
24962,3,DB11257,"Multi-Vitamin Fluoride Drops",,,NULL,1198
24963,3,DB11257,"Multi-Vitamin Fluoride Drops",,,NULL,1222
24964,3,DB11257,"Multi-Vitamin With Fluoride",,,NULL,1222
24965,3,DB11257,"Multi-Vitamin With Fluoride",,,NULL,2081
24966,3,DB11257,Poly-Vi-Flor,,,NULL,709
24967,3,DB11257,"Poly-Vi-Flor with Iron",,,NULL,709
24968,3,DB11257,"Topex Neutral pH Fluoride Gel Mint",,,NULL,1660
24969,3,DB11257,"Topex Neutral pH Fluoride Gel Strawberry",,,NULL,1660
24970,3,DB11257,Tri-Vi-Flor,,,NULL,709
24971,3,DB11259,"Gingjinhyang Seol Whitening",,,NULL,2545
24972,3,DB11259,"Gongjinhyang Seol Whitening",,,NULL,2545
24973,3,DB11259,"Gongjinhyang Seol Whitening Essence",,,NULL,2545
24974,3,DB11259,"Isa Knox Wxii Plus Whitening Revolution Serum",,,NULL,2545
24975,3,DB11259,"Isaknox X202 Whitening Secret Essence",,,NULL,2545
24976,3,DB11259,"Whoo Gongjinhyang Seol Whitening Jin Essence",,,NULL,2545
24977,3,DB11260,"Ageless Foundation 23",,,NULL,2545
24978,3,DB11260,"Gongjinhyang Seol Whitening Intensive",,,NULL,2545
24979,3,DB11260,"Gongjinhyang Seol Whitening Jinaek Program",,,NULL,2545
24980,3,DB11260,"Isaknox Wx2 Whitening Revolution Sunblock",,,NULL,2545
24981,3,DB11260,"O HUI white-skin science white calming mask",,,NULL,2545
24982,3,DB11260,"The History Of Whoo Gongjinhyang Mi Luxury Bb",,,NULL,2545
24983,3,DB11262,"Emulsion SPF 50+",,,NULL,287
24984,3,DB11262,"High Protection Emulsion",,,NULL,287
24985,3,DB11262,"High Protection Lotion",,,NULL,287
24986,3,DB11262,"High Protection Lotion SPF 50+",,,NULL,287
24987,3,DB11262,"High Protection Spray SPF 50+",,,NULL,287
24988,3,DB11262,"Moderate Protection Emulsion",,,NULL,287
24989,3,DB11262,"OHUI Sun Science Powder Sun Block Natural Skin",,,NULL,2545
24990,3,DB11262,"Photoderm SPF/fps 40 Spray",,,NULL,3087
24991,3,DB11262,"Photoderm SPF/fps 50+ CRème",,,NULL,3087
24992,3,DB11262,"Photoderm SPF/fps 50+ Lait",,,NULL,3087
24993,3,DB11262,"Roc Minesol Protect Ultra High Protection Suncare Cream SPF 60",,,NULL,36
24994,3,DB11262,"Roc Soleil Protexion Daily Anti-ageing Sunscreen",,,NULL,36
24995,3,DB11262,"Soleil Protexion Velvet Moisture SPF 30",,,NULL,36
24996,3,DB11262,"Soleil Protexion Velvet Moisture SPF 60",,,NULL,36
24997,3,DB11262,"Spray for Children SPF 50+",,,NULL,287
24998,3,DB11262,"Whoo Gong Jin Hyang Jin Hae Yoon Sun",,,NULL,2545
24999,3,DB11263,"Sooryehan Bichaek Pure Whitening Ample",,,NULL,2545
